book_id,title,authors,genres,description,image_url
372267,"Solaris","Stanisław Lem","Science Fiction|Classics|Fantasy|Space|Aliens|challenging|dark|emotional","The cult-classic by Stanislaw Lem that spawned the movie is now available for your Kindle! Until now the only English edition was a 1970 version, which was translated from French and which Lem himself described as a ""poor translation."" This wonderful new English translation (by Bill Johnston) of Lem's classic Solaris is a must-have for fans of Lem's classic novel. Telling of humanity's encounter with an alien intelligence on the planet Solaris, the 1961 novel is a cult classic, exploring the ultimate futility of attempting to communicate with extra-terrestrial life. When Kris Kelvin arrives at the planet Solaris to study the ocean that covers its surface, he finds a painful, hitherto unconscious memory embodied in the living physical likeness of a long-dead lover. Others examining the planet, Kelvin learns, are plagued with their own repressed and newly corporeal memories. The Solaris ocean may be a massive brain that creates these incarnate memories, though its purpose in doing so is unknown, forcing the scientists to shift the focus of their quest and wonder if they can truly understand the universe without first understanding what lies within their hearts.","https://assets.hardcover.app/edition/15545828/c908afb9139ca70866af560bfdd021c655ad53f3.jpeg"
427923,"Cytonic","Brandon Sanderson","Science Fiction|Young Adult|Fantasy|Space|Aliens|Adventure|Dystopian|Adventurous","Spensa’s life as a Defiant Defense Force pilot has been far from ordinary. She proved herself one of the best starfighters in the human enclave of Detritus and she saved her people from extermination at the hands of the Krell—the enigmatic alien species that has been holding them captive for decades. What’s more, she traveled light-years from home as an undercover spy to infiltrate the Superiority, where she learned of the galaxy beyond her small, desolate planet home. Now, the Superiority—the governing galactic alliance bent on dominating all human life—has started a galaxy-wide war. And Spensa has seen the weapons they plan to use to end it: the Delvers. Ancient, mysterious alien forces that can wipe out entire planetary systems in an instant. Spensa knows that no matter how many pilots the DDF has, there is no defeating this predator. Except that Spensa is Cytonic. She faced down a Delver and saw something eerily familiar about it. And maybe, if she’s able to figure out what she is, she could be more than just another pilot in this unfolding war. She could save the galaxy. The only way she can discover what she really is, though, is to leave behind all she knows and enter the Nowhere. A place from which few ever return. To have courage means facing fear. And this mission is terrifying.","https://assets.hardcover.app/editions/30387678/4972867059537220.jpg"
103126,"The BFG","Roald Dahl","Fantasy|Classics|Young Adult|Adventure|funny|lighthearted|medium|Plot driven","The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!","https://assets.hardcover.app/book_mappings/7333400/6588de17f8382a796b5e8467c788e8a3bbaa2692.jpeg"
427917,"The Testaments","Margaret Atwood","Dystopian|Science Fiction|Classics|Fantasy|dark|tense|Adventurous|fast","More than fifteen years after the events of The Handmaid’s Tale, the theocratic regime of the Republic of Gilead maintains its grip on power, but there are signs it is beginning to rot from within. At this crucial moment, the lives of three radically different women converge, with potentially explosive results. Two have grown up as part of the first generation to come of age in the new order. The testimonies of these two young women are joined by a third voice: a woman who wields power through the ruthless accumulation and deployment of secrets. As Atwood unfolds The Testaments, she opens up the innermost workings of Gilead as each woman is forced to come to terms with who she is, and how far she will go for what she believes.","https://assets.hardcover.app/external_data/61890236/42b53df0e91682f7485d9bb84a5a52951ce6b593.jpeg"
252854,"Changes","Jim Butcher","Fantasy|Science Fiction|Adventure|Adventurous|dark|Romance|Chicago (Ill.)|challenging","Long ago, Susan Rodriguez was Harry Dresden's lover-until she was attacked by his enemies, leaving her torn between her own humanity and the bloodlust of the vampiric Red Court. Susan then disappeared to South America, where she could fight both her savage gift and those who cursed her with it. Now Arianna Ortega, Duchess of the Red Court, has discovered a secret Susan has long kept, and she plans to use it-against Harry. To prevail this time, he may have no choice but to embrace the raging fury of his own untapped dark power. Because Harry's not fighting to save the world...He's fighting to save his child.","https://assets.hardcover.app/edition/30527416/94053fa66f9a9f2839ff363a6b6b8540a6f002bb.jpeg"
428716,"The Iliad","Homer","Classics|Fantasy|War|Adventure|Fiction|slow|Drama|dark","Set in the Trojan War, the ten-year siege of Ilium by a coalition of Greek states, it tells of the battles and events during the weeks of a quarrel between King Agamemnon and the warrior Achilles.","https://assets.hardcover.app/editions/30427811/9420789400127984.jpg"
433546,"Unsouled","Will Wight","Fantasy|Young Adult|Science Fiction|Adventure|Adventurous|fast|Xianxia|Fiction","Lindon is born Unsouled, the one person in his family unable to use the magical Paths of the sacred arts. He uses every trick and technique he can borrow or steal to improve his life, but it seems he will never be able to join the ranks of the truly powerful. Until the heavens descend and show him the future. When Lindon becomes the only one who sees the approaching doom, he must leave his homeland to save it... and to see how far he can go by walking his own Path.","https://assets.hardcover.app/external_data/33692329/c9852033ebf1d9799fc302b212f79024a903d599.jpeg"
105676,"Dirk Gently's Holistic Detective Agency","Douglas Adams","Science Fiction|Fantasy|Classics|Adventure|Fiction|Mystery|Audiobooks|Fantasy fiction","What do a dead cat, a computer whiz-kid, an Electric Monk who believes the world is pink, quantum mechanics, a Chronologist over two hundred years old, Samuel Taylor Coleridge (poet), and pizza have in common? Apparently not much; until Dirk Gently, self-styled private investigator, sets out to prove the fundamental interconnectedness of all things by solving a mysterious murder, assisting a mysterious professor, unravelling a mysterious mystery, and eating a lot of pizza – not to mention saving the entire human race from extinction along the way (at no extra charge). To find out more, read this book (better still, buy it then read it) – or contact Dirk Gently's Holistic Detective Agency.","https://assets.hardcover.app/edition/31582349/20361055d2c1297fb381f3623ef80aeebb73fe3d.jpeg"
46423,"Foundation's Edge","Isaac Asimov","Science Fiction|Classics|Fantasy|Space|Adventurous|challenging|reflective|medium","After the defeat of the Mule by the Second Foundation, Terminus enjoys a period of prosperity and stability which is publicly attributed to the Seldon Plan, but which some feel is the work of the Second Foundation. A search is begun to determine if the Second Foundation still exists. Meanwhile, the Second Foundation finds that there is evidence of an independent force acting against the Mule to protect the Seldon Plan. A search is launched to determine what this force is and if it is a threat. The end result is a search for Earth (Terminus being the last planet settled by the galactic empire and Earth being the metaphoric opposite of first human planet settled). A final three way confrontation results in a fateful decision and an open question.","https://assets.hardcover.app/edition/30550458/c52ff1eb-8fc9-47fd-8547-4a973834ed91.jpg"
441044,"The Last Graduate","Naomi Novik","Adventurous|dark|funny|hopeful|mysterious|tense|medium|Plot driven","In Wisdom, Shelter. That’s the official motto of the Scholomance. I suppose you could even argue that it’s true—only the wisdom is hard to come by, so the shelter’s rather scant. Our beloved school does its best to devour all its students—but now that I’ve reached my senior year and have actually won myself a handful of allies, it’s suddenly developed a very particular craving for me. And even if I somehow make it through the endless waves of maleficaria that it keeps throwing at me in between grueling homework assignments, I haven’t any idea how my allies and I are going to make it through the graduation hall alive. Unless, of course, I finally accept my foretold destiny of dark sorcery and destruction. That would certainly let me sail straight out of here. The course of wisdom, surely. But I’m not giving in—not to the mals, not to fate, and especially not to the Scholomance. I’m going to get myself and my friends out of this hideous place for good—even if it’s the last thing I do.","https://assets.hardcover.app/editions/30396979/4323730316562786.jpg"
